clip_ID,Names,Hashes,TC_start,TC_end,Path,total_duration_hours
894897,32 Undertones Drones Space Mix - Cinematic SFX,2:3c28735a221019350bdbf64bef02d01c,00:00:00:00:100/1,00:00:42:19:100/1,"['edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/32 Undertones Drones Space Mix - Cinematic SFX.wav', 'WPE_Teaser/Transport_Jean/3/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/32 Undertones Drones Space Mix - Cinematic SFX.wav', 'FX/aus Projekt Charles/edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/32 Undertones Drones Space Mix - Cinematic SFX.wav']",
894898,05 Undertones Drones Space Mix - Cinematic SFX,2:d230f5d6c30d2b9fcc3cd479704612ec,00:00:00:00:100/1,00:00:32:57:100/1,"['edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/05 Undertones Drones Space Mix - Cinematic SFX.wav', 'WPE_Teaser/Transport_Jean/3/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/05 Undertones Drones Space Mix - Cinematic SFX.wav', 'FX/aus Projekt Charles/edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/05 Undertones Drones Space Mix - Cinematic SFX.wav']",
894902,01 Backlash Riser - Cinematix SFX,2:c475ddafbe7b3309088461c44ec1410f,00:00:00:00:100/1,00:00:28:71:100/1,"['edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/01 Backlash Riser - Cinematix SFX.wav', 'WPE_Teaser/Transport_Jean/3/08 Drones - CINEMATIC SFX/01 Drones/01 Backlash Riser - Cinematix SFX.wav', 'FX/aus Projekt Charles/edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/01 Backlash Riser - Cinematix SFX.wav']",
894903,22 Undertones Drones Space Mix - Cinematic SFX,2:2ea81dbe9f07bfba492e8367a7ee6544,00:00:00:00:100/1,00:00:30:73:100/1,"['edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/22 Undertones Drones Space Mix - Cinematic SFX.wav', 'WPE_Teaser/Transport_Jean/3/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/22 Undertones Drones Space Mix - Cinematic SFX.wav', 'FX/aus Projekt Charles/edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/22 Undertones Drones Space Mix - Cinematic SFX.wav']",
894934,15 Jack The Ripper Drone - Cinematix SFX,2:55a87df0d3f5a310b892c3f60f118cd6,00:00:00:00:100/1,00:00:18:26:100/1,"['edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/15 Jack The Ripper Drone - Cinematix SFX.wav', 'WPE_Teaser/Transport_Jean/3/08 Drones - CINEMATIC SFX/01 Drones/15 Jack The Ripper Drone - Cinematix SFX.wav', 'FX/aus Projekt Charles/edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/15 Jack The Ripper Drone - Cinematix SFX.wav']",
894943,32 Undertones Atmos Drone - Cinematix SFX,2:e8f829fd0462bb9e7a7d1fce20286e13,00:00:00:00:100/1,00:00:22:93:100/1,"['edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/32 Undertones Atmos Drone - Cinematix SFX.wav', 'WPE_Teaser/Transport_Jean/3/08 Drones - CINEMATIC SFX/01 Drones/32 Undertones Atmos Drone - Cinematix SFX.wav', 'FX/aus Projekt Charles/edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/32 Undertones Atmos Drone - Cinematix SFX.wav']",
894946,43 Undertones Atmos Drone - Cinematix SFX,2:2716819078bd18a93b6a5e9ee997f6de,00:00:00:00:100/1,00:00:30:73:100/1,"['edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/43 Undertones Atmos Drone - Cinematix SFX.wav', 'WPE_Teaser/Transport_Jean/3/08 Drones - CINEMATIC SFX/01 Drones/43 Undertones Atmos Drone - Cinematix SFX.wav', 'FX/aus Projekt Charles/edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/43 Undertones Atmos Drone - Cinematix SFX.wav']",
894956,44 Undertones Atmos Drone - Cinematix SFX,2:407d17a83e71472f45405fca1de7dd1a,00:00:00:00:100/1,00:00:21:63:100/1,"['edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/44 Undertones Atmos Drone - Cinematix SFX.wav', 'WPE_Teaser/Transport_Jean/3/08 Drones - CINEMATIC SFX/01 Drones/44 Undertones Atmos Drone - Cinematix SFX.wav', 'FX/aus Projekt Charles/edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/44 Undertones Atmos Drone - Cinematix SFX.wav']",
894957,18 Low Rumble Drone - Cinematix SFX,2:3fff2624e9bd1c615baa550d79410548,00:00:00:00:100/1,00:00:24:99:100/1,"['edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/18 Low Rumble Drone - Cinematix SFX.wav', 'WPE_Teaser/Transport_Jean/3/08 Drones - CINEMATIC SFX/01 Drones/18 Low Rumble Drone - Cinematix SFX.wav', 'FX/aus Projekt Charles/edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/18 Low Rumble Drone - Cinematix SFX.wav']",
894968,14 Undertones Drones Space Mix - Cinematic SFX,2:5289536ea27b71a3992e7119d1237047,00:00:00:00:100/1,00:00:25:84:100/1,"['edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/14 Undertones Drones Space Mix - Cinematic SFX.wav', 'WPE_Teaser/Transport_Jean/3/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/14 Undertones Drones Space Mix - Cinematic SFX.wav', 'FX/aus Projekt Charles/edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/14 Undertones Drones Space Mix - Cinematic SFX.wav']",
894969,35 Undertones Atmos Drone - Cinematix SFX,2:1dd1711433808fdac08e7f5fa08c3e81,00:00:00:00:100/1,00:00:21:07:100/1,"['edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/35 Undertones Atmos Drone - Cinematix SFX.wav', 'WPE_Teaser/Transport_Jean/3/08 Drones - CINEMATIC SFX/01 Drones/35 Undertones Atmos Drone - Cinematix SFX.wav', 'FX/aus Projekt Charles/edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/35 Undertones Atmos Drone - Cinematix SFX.wav']",
894973,43 Undertones Drones Space Mix - Cinematic SFX,2:1b546563b4e9539b3432441a45956bcd,00:00:00:00:100/1,00:00:32:19:100/1,"['edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/43 Undertones Drones Space Mix - Cinematic SFX.wav', 'WPE_Teaser/Transport_Jean/3/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/43 Undertones Drones Space Mix - Cinematic SFX.wav', 'FX/aus Projekt Charles/edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/43 Undertones Drones Space Mix - Cinematic SFX.wav']",
895002,09 Electric Current Drone - Cinematix SFX,2:e893bef988cd64d94a0692d7f6933d81,00:00:00:00:100/1,00:00:52:77:100/1,"['edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/09 Electric Current Drone - Cinematix SFX.wav', 'WPE_Teaser/Transport_Jean/3/08 Drones - CINEMATIC SFX/01 Drones/09 Electric Current Drone - Cinematix SFX.wav', 'FX/aus Projekt Charles/edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/09 Electric Current Drone - Cinematix SFX.wav']",
895011,21 Undertones Drones Space Mix - Cinematic SFX,2:e8b2bf9adebd0ad5e73e68b25784d690,00:00:00:00:100/1,00:00:33:95:100/1,"['edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/21 Undertones Drones Space Mix - Cinematic SFX.wav', 'WPE_Teaser/Transport_Jean/3/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/21 Undertones Drones Space Mix - Cinematic SFX.wav', 'FX/aus Projekt Charles/edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/21 Undertones Drones Space Mix - Cinematic SFX.wav']",
895012,10 Enter The Matrix Drone - Cinematix SFX,2:728102eb5bda5f1b79e110ae15427f85,00:00:00:00:100/1,00:00:34:51:100/1,"['edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/10 Enter The Matrix Drone - Cinematix SFX.wav', 'WPE_Teaser/Transport_Jean/3/08 Drones - CINEMATIC SFX/01 Drones/10 Enter The Matrix Drone - Cinematix SFX.wav', 'FX/aus Projekt Charles/edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/10 Enter The Matrix Drone - Cinematix SFX.wav']",
895025,27 All Inside My Head Drone - Cinematix SFX,2:459d4bdc6e18dfcd5cc586f7767d8a86,00:00:00:00:100/1,00:00:23:72:100/1,"['edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/27 All Inside My Head Drone - Cinematix SFX.wav', 'WPE_Teaser/Transport_Jean/3/08 Drones - CINEMATIC SFX/01 Drones/27 All Inside My Head Drone - Cinematix SFX.wav', 'FX/aus Projekt Charles/edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/27 All Inside My Head Drone - Cinematix SFX.wav']",
895029,35 Undertones Drones Space Mix - Cinematic SFX,2:6ad612dd4a7047ab9f06c33c77954ce9,00:00:00:00:100/1,00:00:37:97:100/1,"['edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/35 Undertones Drones Space Mix - Cinematic SFX.wav', 'WPE_Teaser/Transport_Jean/3/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/35 Undertones Drones Space Mix - Cinematic SFX.wav', 'FX/aus Projekt Charles/edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/35 Undertones Drones Space Mix - Cinematic SFX.wav']",
895067,12 Undertones Drones Space Mix - Cinematic SFX,2:19af5d5cc415cf78f67d305ddc6d98cb,00:00:00:00:100/1,00:00:23:58:100/1,"['edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/12 Undertones Drones Space Mix - Cinematic SFX.wav', 'WPE_Teaser/Transport_Jean/3/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/12 Undertones Drones Space Mix - Cinematic SFX.wav', 'FX/aus Projekt Charles/edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/12 Undertones Drones Space Mix - Cinematic SFX.wav']",
895077,13 Undertones Drones Space Mix - Cinematic SFX,2:25c36cfbb14283d01bbb03bdc4f80c87,00:00:00:00:100/1,00:00:26:07:100/1,"['edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/13 Undertones Drones Space Mix - Cinematic SFX.wav', 'WPE_Teaser/Transport_Jean/3/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/13 Undertones Drones Space Mix - Cinematic SFX.wav', 'FX/aus Projekt Charles/edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/13 Undertones Drones Space Mix - Cinematic SFX.wav']",
895078,34 Undertones Atmos Drone - Cinematix SFX,2:e22be1d4a9badef91cdc286e75a60dee,00:00:00:00:100/1,00:00:26:94:100/1,"['edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/34 Undertones Atmos Drone - Cinematix SFX.wav', 'WPE_Teaser/Transport_Jean/3/08 Drones - CINEMATIC SFX/01 Drones/34 Undertones Atmos Drone - Cinematix SFX.wav', 'FX/aus Projekt Charles/edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/34 Undertones Atmos Drone - Cinematix SFX.wav']",
895083,42 Undertones Drones Space Mix - Cinematic SFX,2:2130ea4385ccf895b9024ee26d2da0b6,00:00:00:00:100/1,00:00:17:33:100/1,"['edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/42 Undertones Drones Space Mix - Cinematic SFX.wav', 'WPE_Teaser/Transport_Jean/3/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/42 Undertones Drones Space Mix - Cinematic SFX.wav', 'FX/aus Projekt Charles/edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/42 Undertones Drones Space Mix - Cinematic SFX.wav']",
895124,04 Undertones Drones Space Mix - Cinematic SFX,2:d630ff8eeedb8ea1d610e3736e3a3cde,00:00:00:00:100/1,00:00:34:16:100/1,"['edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/04 Undertones Drones Space Mix - Cinematic SFX.wav', 'WPE_Teaser/Transport_Jean/3/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/04 Undertones Drones Space Mix - Cinematic SFX.wav', 'FX/aus Projekt Charles/edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/04 Undertones Drones Space Mix - Cinematic SFX.wav']",
895127,25 Undercurrents Drone - Cinematix SFX,2:3b773581a21650bc2e61bd589d6ec559,00:00:00:00:100/1,00:00:35:71:100/1,"['edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/25 Undercurrents Drone - Cinematix SFX.wav', 'WPE_Teaser/Transport_Jean/3/08 Drones - CINEMATIC SFX/01 Drones/25 Undercurrents Drone - Cinematix SFX.wav', 'FX/aus Projekt Charles/edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/25 Undercurrents Drone - Cinematix SFX.wav']",
895137,26 Windy Drone - Cinematix SFX,2:6a7bd9f4adf755f9752efc3ac6780a60,00:00:00:00:100/1,00:00:27:64:100/1,"['edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/26 Windy Drone - Cinematix SFX.wav', 'WPE_Teaser/Transport_Jean/3/08 Drones - CINEMATIC SFX/01 Drones/26 Windy Drone - Cinematix SFX.wav', 'FX/aus Projekt Charles/edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/26 Windy Drone - Cinematix SFX.wav']",
895142,34 Undertones Drones Space Mix - Cinematic SFX,2:e1ce30185eba9665d386c2b8a1ff7b9f,00:00:00:00:100/1,00:00:41:14:100/1,"['edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/34 Undertones Drones Space Mix - Cinematic SFX.wav', 'WPE_Teaser/Transport_Jean/3/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/34 Undertones Drones Space Mix - Cinematic SFX.wav', 'FX/aus Projekt Charles/edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/34 Undertones Drones Space Mix - Cinematic SFX.wav']",
895144,07 Undertones Drones Space Mix - Cinematic SFX,2:29ab0d5d538e8089f6069ab7aa126598,00:00:00:00:100/1,00:00:33:71:100/1,"['edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/07 Undertones Drones Space Mix - Cinematic SFX.wav', 'WPE_Teaser/Transport_Jean/3/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/07 Undertones Drones Space Mix - Cinematic SFX.wav', 'FX/aus Projekt Charles/edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/07 Undertones Drones Space Mix - Cinematic SFX.wav']",
895149,03 Calling Tension Riser - Cinematix SFX,2:5efb26ae95649bf6a9fa3e4ee90284a0,00:00:00:00:100/1,00:00:26:96:100/1,"['edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/03 Calling Tension Riser - Cinematix SFX.wav', 'WPE_Teaser/Transport_Jean/3/08 Drones - CINEMATIC SFX/01 Drones/03 Calling Tension Riser - Cinematix SFX.wav', 'FX/aus Projekt Charles/edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/03 Calling Tension Riser - Cinematix SFX.wav']",
895152,24 Undertones Drones Space Mix - Cinematic SFX,2:972f15f107afe8c23baaa50dc43a5455,00:00:00:00:100/1,00:00:17:52:100/1,"['edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/24 Undertones Drones Space Mix - Cinematic SFX.wav', 'WPE_Teaser/Transport_Jean/3/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/24 Undertones Drones Space Mix - Cinematic SFX.wav', 'FX/aus Projekt Charles/edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/24 Undertones Drones Space Mix - Cinematic SFX.wav']",
895184,17 Lost Civilization Drone - Cinematix SFX,2:d40b0aa5e73f2c69261d4a82dacc3407,00:00:00:00:100/1,00:00:24:91:100/1,"['edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/17 Lost Civilization Drone - Cinematix SFX.wav', 'WPE_Teaser/Transport_Jean/3/08 Drones - CINEMATIC SFX/01 Drones/17 Lost Civilization Drone - Cinematix SFX.wav', 'FX/aus Projekt Charles/edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/17 Lost Civilization Drone - Cinematix SFX.wav']",
895191,16 Undertones Drones Space Mix - Cinematic SFX,2:e4563719a8a7beab463920a20186595b,00:00:00:00:100/1,00:00:26:17:100/1,"['edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/16 Undertones Drones Space Mix - Cinematic SFX.wav', 'WPE_Teaser/Transport_Jean/3/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/16 Undertones Drones Space Mix - Cinematic SFX.wav', 'FX/aus Projekt Charles/edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/16 Undertones Drones Space Mix - Cinematic SFX.wav']",
895199,20 Mystic Atmos Drone Hit - Cinematix SFX,2:645e6e7cf81091e15cce85d3a71ed935,00:00:00:00:100/1,00:00:17:35:100/1,"['edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/20 Mystic Atmos Drone Hit - Cinematix SFX.wav', 'WPE_Teaser/Transport_Jean/3/08 Drones - CINEMATIC SFX/01 Drones/20 Mystic Atmos Drone Hit - Cinematix SFX.wav', 'FX/aus Projekt Charles/edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/20 Mystic Atmos Drone Hit - Cinematix SFX.wav']",
895207,06 Undertones Drones Space Mix - Cinematic SFX,2:241d8f57b82590a6327a8454c6b3cdc2,00:00:00:00:100/1,00:00:28:16:100/1,"['edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/06 Undertones Drones Space Mix - Cinematic SFX.wav', 'WPE_Teaser/Transport_Jean/3/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/06 Undertones Drones Space Mix - Cinematic SFX.wav', 'FX/aus Projekt Charles/edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/06 Undertones Drones Space Mix - Cinematic SFX.wav']",
895212,37 Undertones Atmos Drone - Cinematix SFX,2:3251b7edd0d845c434f6a607c45ad457,00:00:00:00:100/1,00:00:20:96:100/1,"['edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/37 Undertones Atmos Drone - Cinematix SFX.wav', 'WPE_Teaser/Transport_Jean/3/08 Drones - CINEMATIC SFX/01 Drones/37 Undertones Atmos Drone - Cinematix SFX.wav', 'FX/aus Projekt Charles/edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/37 Undertones Atmos Drone - Cinematix SFX.wav']",
895218,23 Undertones Drones Space Mix - Cinematic SFX,2:6531e49e5bab66dc55b1b9b48eab1394,00:00:00:00:100/1,00:00:41:00:100/1,"['edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/23 Undertones Drones Space Mix - Cinematic SFX.wav', 'WPE_Teaser/Transport_Jean/3/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/23 Undertones Drones Space Mix - Cinematic SFX.wav', 'FX/aus Projekt Charles/edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/23 Undertones Drones Space Mix - Cinematic SFX.wav']",
895232,45 Undertones Drones Space Mix - Cinematic SFX,2:d0f8de2c8b0c13473c61742a5d4959cf,00:00:00:00:100/1,00:00:34:25:100/1,"['edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/45 Undertones Drones Space Mix - Cinematic SFX.wav', 'WPE_Teaser/Transport_Jean/3/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/45 Undertones Drones Space Mix - Cinematic SFX.wav', 'FX/aus Projekt Charles/edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/02 Drones - Space Mix/45 Undertones Drones Space Mix - Cinematic SFX.wav']",
895244,12 Everything Is Hidden Droen,2:ec90dfc196f7436c9a509e012f131a33,00:00:00:00:100/1,00:00:23:86:100/1,"['edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/12 Everything Is Hidden Droen.wav', 'WPE_Teaser/Transport_Jean/3/08 Drones - CINEMATIC SFX/01 Drones/12 Everything Is Hidden Droen.wav', 'FX/aus Projekt Charles/edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/12 Everything Is Hidden Droen.wav']",
895254,45 Undertones Atmos Drone - Cinematix SFX,2:1745fc2d79d732172368d2fefc7eb07f,00:00:00:00:100/1,00:00:16:00:100/1,"['edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/45 Undertones Atmos Drone - Cinematix SFX.wav', 'WPE_Teaser/Transport_Jean/3/08 Drones - CINEMATIC SFX/01 Drones/45 Undertones Atmos Drone - Cinematix SFX.wav', 'FX/aus Projekt Charles/edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/45 Undertones Atmos Drone - Cinematix SFX.wav']",
895258,29 Undertones Atmos Drone - Cinematix SFX,2:21054597aa1b155bb2a1730554a41660,00:00:00:00:100/1,00:00:24:09:100/1,"['edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/29 Undertones Atmos Drone - Cinematix SFX.wav', 'WPE_Teaser/Transport_Jean/3/08 Drones - CINEMATIC SFX/01 Drones/29 Undertones Atmos Drone - Cinematix SFX.wav', 'FX/aus Projekt Charles/edit_workfolder_Jean/05_Jean_VHS/selection_JeannetteLizenz_CinematicSFX/08 Drones - CINEMATIC SFX/01 Drones/29 Undertones Atmos Drone - Cinematix SFX.wav']",
