clip_id,display_name,hash,timecode_start,timecode_end,userpath
891,KT8941_1.WA01.59065906F22AA; KT8941_2.WA02.59065906F22AA; KT8941_7.WA07.59065906F22AA; KT8941_8.WA08.59065906F22AA;     741  /t 2   ,2:6b29a2284ca5b7ec6c6f33b5f91d4519; 2:ac915427719b5bbbac6cde920f3b9c12; 2:4e5ad5942054216253406b39e54c589d; 2:b8718682bed2454d611650725ed60cb7,00:00:00:00:100/1,00:01:37:04:100/1,Avid MediaFiles/MXF/AVID2.1 20170428/KT8941_1.WA01.59065906F22AA.mxf; Avid MediaFiles/MXF/AVID2.1 20170428/KT8941_2.WA02.59065906F22AA.mxf; Avid MediaFiles/MXF/AVID2.1 20170428/KT8941_7.WA07.59065906F22AA.mxf; Avid MediaFiles/MXF/AVID2.1 20170428/KT8941_8.WA08.59065906F22AA.mxf
892,KT8942_1.WA01.59065906F22BA; KT8942_7.WA07.59065906F22BA; KT8942_8.WA08.59065906F22BA;     741  /w 3   ,2:83feabf94df2ab381d9ef95b117dd888; 2:460433204604a9e49e7bf43434bafda5; 2:03068da37f6dd3f4d69bebfec6522c8d,00:00:00:00:100/1,00:00:44:16:100/1,Avid MediaFiles/MXF/AVID2.1 20170428/KT8942_1.WA01.59065906F22BA.mxf; Avid MediaFiles/MXF/AVID2.1 20170428/KT8942_7.WA07.59065906F22BA.mxf; Avid MediaFiles/MXF/AVID2.1 20170428/KT8942_8.WA08.59065906F22BA.mxf
893,KT8945_1.WA01.59065906FEFFA; KT8945_2.WA02.59065906FEFFA; KT8945_7.WA07.59065906FEFFA; KT8945_8.WA08.59065906FEFFA;     741  /t 5   ,2:ef244844476410d0669e251498fb083b; 2:5ff5027b6453d7fadc67824f0b3ccf58; 2:469198582323b9843e4dfef97fbec227; 2:a8cfa667c922e87ffce269b77e692a28,00:00:00:00:100/1,00:00:08:16:100/1,Avid MediaFiles/MXF/AVID2.1 20170429/KT8945_1.WA01.59065906FEFFA.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8945_2.WA02.59065906FEFFA.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8945_7.WA07.59065906FEFFA.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8945_8.WA08.59065906FEFFA.mxf
894,KT8944_1.WA01.59065906FEFFA; KT8944_2.WA02.59065906FEFFA; KT8944_7.WA07.59065906FEFFA; KT8944_8.WA08.59065906FEFFA;     741  /n 5   ,2:91567d9476935fa21d83e5a784b5a14d; 2:8173ec5ddca1b2aec7ab042cfa6529e3; 2:3df70284a9028818c6aa87b7e2ccd37a; 2:833d2b47b1712ef3e4cbf5811649000a,00:00:00:00:100/1,00:00:05:92:100/1,Avid MediaFiles/MXF/AVID2.1 20170429/KT8944_1.WA01.59065906FEFFA.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8944_2.WA02.59065906FEFFA.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8944_7.WA07.59065906FEFFA.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8944_8.WA08.59065906FEFFA.mxf
895,KT8948_1.WA01.59065906FF01A; KT8948_2.WA02.59065906FF01A; KT8948_3.WA03.59065906FF01A; KT8948_7.WA07.59065906FF01A; KT8948_8.WA08.59065906FF01A;     703  /t 3   ,2:af12e96da060987932e23e16b5644434; 2:440448a5c18d42bbf5c71c30499b92d9; 2:e49b2a794b39d9d4649c30245e5d7748; 2:4ce248d1e28e594de09b8595599afc8e; 2:b3cabb02842814c125bc550a9d8d3fd6,00:00:00:00:100/1,00:01:12:16:100/1,Avid MediaFiles/MXF/AVID2.1 20170429/KT8948_1.WA01.59065906FF01A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8948_2.WA02.59065906FF01A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8948_3.WA03.59065906FF01A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8948_7.WA07.59065906FF01A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8948_8.WA08.59065906FF01A.mxf
896,KT8947_1.WA01.59065906FF00A; KT8947_2.WA02.59065906FF00A; KT8947_3.WA03.59065906FF00A; KT8947_7.WA07.59065906FF00A; KT8947_8.WA08.59065906FF00A;     703  /t 2   ,2:4b00b478b7b699ef72c721f92cac98b1; 2:2b9a77bb43175c151df6f3d8b46f827c; 2:c65fe52c2b9c7379ba428e40bed39289; 2:92bdf0318880363cad16432a84f02d89; 2:e1fe767396ac91cc6fb46c618c8f0ef7,00:00:00:00:100/1,00:00:58:12:100/1,Avid MediaFiles/MXF/AVID2.1 20170429/KT8947_1.WA01.59065906FF00A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8947_2.WA02.59065906FF00A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8947_3.WA03.59065906FF00A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8947_7.WA07.59065906FF00A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8947_8.WA08.59065906FF00A.mxf
897,KT8946_1.WA01.59065906FF00A; KT8946_2.WA02.59065906FF00A; KT8946_3.WA03.59065906FF00A; KT8946_7.WA07.59065906FF00A; KT8946_8.WA08.59065906FF00A;     703  /t 1   ,2:b8234e982be9c3d0ae12c3580010f477; 2:9cd2d18d5a71617146ae1e0601068647; 2:08d3dd2a8423d219893bf6ce8d491d0d; 2:2425c7e6c69a6aaf1a924ee2842fcc99; 2:72ff0d1bc85d9d41ce1cf38fdd6dd873,00:00:00:00:100/1,00:01:06:68:100/1,Avid MediaFiles/MXF/AVID2.1 20170429/KT8946_1.WA01.59065906FF00A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8946_2.WA02.59065906FF00A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8946_3.WA03.59065906FF00A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8946_7.WA07.59065906FF00A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8946_8.WA08.59065906FF00A.mxf
898,KT8949_1.WA01.59065906FF02A; KT8949_2.WA02.59065906FF02A; KT8949_3.WA03.59065906FF02A; KT8949_7.WA07.59065906FF02A; KT8949_8.WA08.59065906FF02A;     703  /t 4   ,2:1667e2433304859ec086e9929af2ec8f; 2:40b70b98e6a947dddc64dcd611952270; 2:5660be3bfb921ccaae9a03d6e46639d9; 2:eca0a66c4af9a5e33c0237f1cdef5449; 2:9205f20ad8cebcdb9fec431fe2937d39,00:00:00:00:100/1,00:01:15:20:100/1,Avid MediaFiles/MXF/AVID2.1 20170429/KT8949_1.WA01.59065906FF02A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8949_2.WA02.59065906FF02A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8949_3.WA03.59065906FF02A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8949_7.WA07.59065906FF02A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8949_8.WA08.59065906FF02A.mxf
899,KT8950_1.WA01.59065906FF03A; KT8950_2.WA02.59065906FF03A; KT8950_3.WA03.59065906FF03A; KT8950_7.WA07.59065906FF03A; KT8950_8.WA08.59065906FF03A;     703A /t 1   ,2:d25bc4ca9881aaaa710a6f4bf596c818; 2:a088eae45de73d7f34bdfc102e1bba7a; 2:bab6fbb3dd45163c41e940f427f477a8; 2:d0b7c6118f5f62192c4cb0f37aa3500f; 2:c0aa8abec45908356630809a2df22f40,00:00:00:00:100/1,00:01:04:56:100/1,Avid MediaFiles/MXF/AVID2.1 20170429/KT8950_1.WA01.59065906FF03A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8950_2.WA02.59065906FF03A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8950_3.WA03.59065906FF03A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8950_7.WA07.59065906FF03A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8950_8.WA08.59065906FF03A.mxf
900,KT8951_1.WA01.59065906FF04A; KT8951_2.WA02.59065906FF04A; KT8951_3.WA03.59065906FF04A; KT8951_7.WA07.59065906FF04A; KT8951_8.WA08.59065906FF04A;     703A /t 2   ,2:aeec2335a04c1c718c63a0442d228e29; 2:612e182c1f26bd19ed4d671a3768b31d; 2:3d35cd5708fc49b03e6bee0c29744f8a; 2:8c299ed700ef654685745a15326e3f9f; 2:b39471055338a8f240efa5ef8fa8bdb8,00:00:00:00:100/1,00:01:18:04:100/1,Avid MediaFiles/MXF/AVID2.1 20170429/KT8951_1.WA01.59065906FF04A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8951_2.WA02.59065906FF04A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8951_3.WA03.59065906FF04A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8951_7.WA07.59065906FF04A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8951_8.WA08.59065906FF04A.mxf
901,KT8952_1.WA01.59065906FF05A; KT8952_2.WA02.59065906FF05A; KT8952_3.WA03.59065906FF05A; KT8952_7.WA07.59065906FF05A; KT8952_8.WA08.59065906FF05A;     707  /t 1   ,2:2b77c3ddcfa10f7aaedf193d9f3c5973; 2:b47492a9db41c52917a02df891c13a38; 2:54b9b09f3ec7eeedda9172cb8a9fb1f1; 2:51c79d042199705cfd8742ec636f21c7; 2:7a4434a334d982f167cbf02c3272b7c6,00:00:00:00:100/1,00:01:46:92:100/1,Avid MediaFiles/MXF/AVID2.1 20170429/KT8952_1.WA01.59065906FF05A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8952_2.WA02.59065906FF05A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8952_3.WA03.59065906FF05A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8952_7.WA07.59065906FF05A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8952_8.WA08.59065906FF05A.mxf
902,KT8953_1.WA01.59065906FF06A; KT8953_2.WA02.59065906FF06A; KT8953_3.WA03.59065906FF06A; KT8953_7.WA07.59065906FF06A; KT8953_8.WA08.59065906FF06A;     707  /t 2   ,2:e7b0a70d0540fb64f8b84837ab31ff2e; 2:f577d2cfe999a70f87b5a4480e96ccf4; 2:b8fd57128905fc0172cda017fc26d0f5; 2:76480a404fc11579120e4ee7647e3cfd; 2:39bf228990f81e0ce60a5a733788b3d2,00:00:00:00:100/1,00:01:58:60:100/1,Avid MediaFiles/MXF/AVID2.1 20170429/KT8953_1.WA01.59065906FF06A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8953_2.WA02.59065906FF06A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8953_3.WA03.59065906FF06A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8953_7.WA07.59065906FF06A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8953_8.WA08.59065906FF06A.mxf
903,KT8954_1.WA01.59065906FF08A; KT8954_2.WA02.59065906FF08A; KT8954_3.WA03.59065906FF08A; KT8954_7.WA07.59065906FF08A; KT8954_8.WA08.59065906FF08A;     707  /t 3   ,2:dd619a7331ee3a366d53411aa33f1536; 2:69b772bcd4089d1462be297797d7bc9f; 2:51420ffb694f7a3aa791f3072c561580; 2:8c119c02f4b287d643fd4cec394cfced; 2:cece6eb52d7994c885af296915e7a4fc,00:00:00:00:100/1,00:01:50:40:100/1,Avid MediaFiles/MXF/AVID2.1 20170429/KT8954_1.WA01.59065906FF08A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8954_2.WA02.59065906FF08A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8954_3.WA03.59065906FF08A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8954_7.WA07.59065906FF08A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8954_8.WA08.59065906FF08A.mxf
904,KT8955_1.WA01.59065906FF09A; KT8955_2.WA02.59065906FF09A; KT8955_3.WA03.59065906FF09A; KT8955_7.WA07.59065906FF09A; KT8955_8.WA08.59065906FF09A;     707A /t 1   ,2:c596a95e5bd2bf8fdb9d750decbbcd73; 2:133a9057c8a072dd0eb5d00d236810a4; 2:86c96dd0c3ce949c42969ee453474bf9; 2:490f0af4bb4071a7ff1ea50a6a96edac; 2:e2ed57c8df055d5ddf10463638b1aae8,00:00:00:00:100/1,00:02:02:36:100/1,Avid MediaFiles/MXF/AVID2.1 20170429/KT8955_1.WA01.59065906FF09A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8955_2.WA02.59065906FF09A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8955_3.WA03.59065906FF09A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8955_7.WA07.59065906FF09A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8955_8.WA08.59065906FF09A.mxf
905,KT8956_1.WA01.59065906FF0BA; KT8956_2.WA02.59065906FF0BA; KT8956_3.WA03.59065906FF0BA; KT8956_7.WA07.59065906FF0BA; KT8956_8.WA08.59065906FF0BA;     707A /t 2   ,2:9b3a1becdd5c60f2d09f469dfcce6d8d; 2:73e09603ca20a7b972092a80d8868fef; 2:7d4e8abe6408ef374415da9d680af34e; 2:53852e1a983304fa223729e3bb08daeb; 2:b9ab84a7b3b363785eca7bacfbb2cc2c,00:00:00:00:100/1,00:00:41:72:100/1,Avid MediaFiles/MXF/AVID2.1 20170429/KT8956_1.WA01.59065906FF0BA.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8956_2.WA02.59065906FF0BA.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8956_3.WA03.59065906FF0BA.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8956_7.WA07.59065906FF0BA.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8956_8.WA08.59065906FF0BA.mxf
906,KT8958_1.WA01.59065906FF0DA; KT8958_2.WA02.59065906FF0DA; KT8958_3.WA03.59065906FF0DA; KT8958_7.WA07.59065906FF0DA; KT8958_8.WA08.59065906FF0DA;     707A /t 4   ,2:6dd5660228581a7bcc0890e2c59c4ceb; 2:8ff799cf4253cb4028bb99175611f940; 2:1d04a16babee315b99e77e7127f9e9cb; 2:9a4683be7767ddaab0acf66c3e8c2885; 2:622f7bd77b741fed35c369fe6c33bb67,00:00:00:00:100/1,00:00:51:68:100/1,Avid MediaFiles/MXF/AVID2.1 20170429/KT8958_1.WA01.59065906FF0DA.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8958_2.WA02.59065906FF0DA.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8958_3.WA03.59065906FF0DA.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8958_7.WA07.59065906FF0DA.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8958_8.WA08.59065906FF0DA.mxf
907,KT8957_1.WA01.59065906FF0BA; KT8957_2.WA02.59065906FF0BA; KT8957_3.WA03.59065906FF0BA; KT8957_7.WA07.59065906FF0BA; KT8957_8.WA08.59065906FF0BA;     707A /t 3   ,2:8bfc55a7a67c27368b1c79cc1a15ef47; 2:19c33ba5bcc40d6fc407aa92de783d59; 2:2d3af0eb0772f8eb693e54f3c725a042; 2:0fbd052948123f1f239fdb80b4abdbc6; 2:96e98581a01f72af0198eedb291935a2,00:00:00:00:100/1,00:01:37:96:100/1,Avid MediaFiles/MXF/AVID2.1 20170429/KT8957_1.WA01.59065906FF0BA.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8957_2.WA02.59065906FF0BA.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8957_3.WA03.59065906FF0BA.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8957_7.WA07.59065906FF0BA.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8957_8.WA08.59065906FF0BA.mxf
908,KT8959_1.WA01.59065906FF0DA; KT8959_2.WA02.59065906FF0DA; KT8959_3.WA03.59065906FF0DA; KT8959_7.WA07.59065906FF0DA; KT8959_8.WA08.59065906FF0DA;     707A /t 5   ,2:67f528d5e056165edcaea21480010c45; 2:33823a2d1f865e8501fc2e9c1b36a672; 2:efa1788b91ca1863d2b64ea879cb2b82; 2:3ce4cc66fefbec9463d8079d44248433; 2:84587c876a2ab9ad1219fa443df75f99,00:00:00:00:100/1,00:01:14:44:100/1,Avid MediaFiles/MXF/AVID2.1 20170429/KT8959_1.WA01.59065906FF0DA.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8959_2.WA02.59065906FF0DA.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8959_3.WA03.59065906FF0DA.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8959_7.WA07.59065906FF0DA.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8959_8.WA08.59065906FF0DA.mxf
909,KT8960_1.WA01.59065906FF0EA; KT8960_2.WA02.59065906FF0EA; KT8960_3.WA03.59065906FF0EA; KT8960_7.WA07.59065906FF0EA; KT8960_8.WA08.59065906FF0EA;     707B /t 1   ,2:c8d55c16e2ad92f4069ddf1d0bf82033; 2:c8d606dc83f02ba48fb73bce78bf4c87; 2:fd66f6ddd428e53c09be5a3d958efc43; 2:843cc11a50b6e0bbe5738e71a24c4e3b; 2:dc4c4f9c11e4e95e5a6edfe249c2bab0,00:00:00:00:100/1,00:01:02:60:100/1,Avid MediaFiles/MXF/AVID2.1 20170429/KT8960_1.WA01.59065906FF0EA.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8960_2.WA02.59065906FF0EA.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8960_3.WA03.59065906FF0EA.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8960_7.WA07.59065906FF0EA.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8960_8.WA08.59065906FF0EA.mxf
910,KT8961_1.WA01.59065906FF0FA; KT8961_2.WA02.59065906FF0FA; KT8961_3.WA03.59065906FF0FA; KT8961_7.WA07.59065906FF0FA; KT8961_8.WA08.59065906FF0FA;     707B /t 2   ,2:7f9daa0bc838b72826e35a91f2c0634f; 2:f3a0266a293a4bafd2c36fe2007e4f53; 2:2013e4e06615afbae52d9ef2840800c7; 2:f0659c07d1c9ef413c05e6b66e2c0c71; 2:f3665a46cdf908c35e3e1c792157874f,00:00:00:00:100/1,00:01:38:64:100/1,Avid MediaFiles/MXF/AVID2.1 20170429/KT8961_1.WA01.59065906FF0FA.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8961_2.WA02.59065906FF0FA.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8961_3.WA03.59065906FF0FA.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8961_7.WA07.59065906FF0FA.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8961_8.WA08.59065906FF0FA.mxf
911,KT8962_1.WA01.59065906FF10A; KT8962_2.WA02.59065906FF10A; KT8962_3.WA03.59065906FF10A; KT8962_7.WA07.59065906FF10A; KT8962_8.WA08.59065906FF10A;     707C /t 1   ,2:02e708eb65e711b176efceac0a52b083; 2:417a7631d093654a5273759f72a06591; 2:cd458dd300737b294625ae5c04d1a4b2; 2:384f439bd301702b9bfe93e3947647cf; 2:7bc756d733bb595cd89d6d586bb6b8b5,00:00:00:00:100/1,00:00:59:72:100/1,Avid MediaFiles/MXF/AVID2.1 20170429/KT8962_1.WA01.59065906FF10A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8962_2.WA02.59065906FF10A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8962_3.WA03.59065906FF10A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8962_7.WA07.59065906FF10A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8962_8.WA08.59065906FF10A.mxf
912,KT8963_1.WA01.59065906FF11A; KT8963_2.WA02.59065906FF11A; KT8963_3.WA03.59065906FF11A; KT8963_7.WA07.59065906FF11A; KT8963_8.WA08.59065906FF11A;     707C /t 2   ,2:4aa0d11e82aa097e0349ae5eee03cafe; 2:956cee276f587dece979f83656ddc7c4; 2:1955be9a5db67dbc2407158fd18aef7a; 2:c764dceece09240df2b5b24376e868b8; 2:37904551091a69d2268c116fc416c494,00:00:00:00:100/1,00:01:13:64:100/1,Avid MediaFiles/MXF/AVID2.1 20170429/KT8963_1.WA01.59065906FF11A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8963_2.WA02.59065906FF11A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8963_3.WA03.59065906FF11A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8963_7.WA07.59065906FF11A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8963_8.WA08.59065906FF11A.mxf
913,KT8965_1.WA01.59065906FF13A; KT8965_2.WA02.59065906FF13A; KT8965_3.WA03.59065906FF13A; KT8965_7.WA07.59065906FF13A; KT8965_8.WA08.59065906FF13A;     707C /t 4   ,2:a42fddf428021718671f70276510d822; 2:b9487473dd14faea4c4416ed875d58a1; 2:56bb4b6deb7a92692340b35677d62e00; 2:5775d8c191813a1614d52299196d0556; 2:43efafd2b86d0f8a244cc3d0070815fc,00:00:00:00:100/1,00:01:04:80:100/1,Avid MediaFiles/MXF/AVID2.1 20170429/KT8965_1.WA01.59065906FF13A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8965_2.WA02.59065906FF13A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8965_3.WA03.59065906FF13A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8965_7.WA07.59065906FF13A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8965_8.WA08.59065906FF13A.mxf
914,KT8964_1.WA01.59065906FF12A; KT8964_2.WA02.59065906FF12A; KT8964_3.WA03.59065906FF12A; KT8964_7.WA07.59065906FF12A; KT8964_8.WA08.59065906FF12A;     707C /t 3   ,2:63d6f7d6a00f2cbf1af008eeea6f138e; 2:43ca58d28ad21473ced6a7a2a117430e; 2:be67f8cc048c5cd2c50496dea90d37a2; 2:be7940b226731d344ea2b68815a20779; 2:92ed72cbb8aeb3476645ca86fd012ab5,00:00:00:00:100/1,00:00:49:40:100/1,Avid MediaFiles/MXF/AVID2.1 20170429/KT8964_1.WA01.59065906FF12A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8964_2.WA02.59065906FF12A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8964_3.WA03.59065906FF12A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8964_7.WA07.59065906FF12A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8964_8.WA08.59065906FF12A.mxf
915,KT8966_1.WA01.59065906FF14A; KT8966_2.WA02.59065906FF14A; KT8966_3.WA03.59065906FF14A; KT8966_7.WA07.59065906FF14A; KT8966_8.WA08.59065906FF14A;     707D /t 1   ,2:16bfa8c835d4129f2f76f569ef26375c; 2:4f0d4a9df027d95ae0ccfa64da9cad71; 2:6fcce50471818d48503bf29962a0be75; 2:3694981256ab578d5805c899990c8061; 2:601429e63e44292934284ef784068f5b,00:00:00:00:100/1,00:01:52:92:100/1,Avid MediaFiles/MXF/AVID2.1 20170429/KT8966_1.WA01.59065906FF14A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8966_2.WA02.59065906FF14A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8966_3.WA03.59065906FF14A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8966_7.WA07.59065906FF14A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8966_8.WA08.59065906FF14A.mxf
916,KT8967_1.WA01.59065906FF15A; KT8967_2.WA02.59065906FF15A; KT8967_3.WA03.59065906FF15A; KT8967_7.WA07.59065906FF15A; KT8967_8.WA08.59065906FF15A;     707E /t 1   ,2:1186e5280969f3490ce1f2678d9efbf1; 2:bc908d092b49035676d51b82ff4dc99d; 2:d93f2785c47d700d1b558d536d89e6d8; 2:8d8dde8ef4fae13816b22bac20a519bf; 2:b72b178114b860f6d95f0751fb87366f,00:00:00:00:100/1,00:01:20:40:100/1,Avid MediaFiles/MXF/AVID2.1 20170429/KT8967_1.WA01.59065906FF15A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8967_2.WA02.59065906FF15A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8967_3.WA03.59065906FF15A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8967_7.WA07.59065906FF15A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8967_8.WA08.59065906FF15A.mxf
917,KT8968_1.WA01.59065906FF17A; KT8968_2.WA02.59065906FF17A; KT8968_3.WA03.59065906FF17A; KT8968_7.WA07.59065906FF17A; KT8968_8.WA08.59065906FF17A;     707E /t 2   ,2:b2f2b13e55a9456b10844c3dffe7bdcb; 2:68f3dac8b807d67d6e90787947cae740; 2:19611571c7020b04a1c1ff230d11f712; 2:a1e7b3f9e9d59e43c39e407ed43a1204; 2:e84df3ae566c0dec4e7a514e4dd0626c,00:00:00:00:100/1,00:01:31:64:100/1,Avid MediaFiles/MXF/AVID2.1 20170429/KT8968_1.WA01.59065906FF17A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8968_2.WA02.59065906FF17A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8968_3.WA03.59065906FF17A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8968_7.WA07.59065906FF17A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8968_8.WA08.59065906FF17A.mxf
918,KT8970_1.WA01.59065906FF19A; KT8970_7.WA07.59065906FF19A; KT8970_8.WA08.59065906FF19A;   VO722  /w 1   ,2:395a945d6d303b2d75b6d31c99e442ad; 2:68f5f16afb43f0e77e1c21b0d13f62ba; 2:ea0fec9fc3cfb37027a8055efb21f286,00:00:00:00:100/1,00:01:31:76:100/1,Avid MediaFiles/MXF/AVID2.1 20170429/KT8970_1.WA01.59065906FF19A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8970_7.WA07.59065906FF19A.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8970_8.WA08.59065906FF19A.mxf
919,KT8971_1.WA01.59065906FF1AA; KT8971_7.WA07.59065906FF1AA; KT8971_8.WA08.59065906FF1AA;     703  /w 1   ,2:ff66322af17742e48d6f776c632ee17a; 2:7f7e3c4c24ec0b2408777deebcb33c2b; 2:44cd64cc939904f69f62cbe3793f7110,00:00:00:00:100/1,00:00:30:40:100/1,Avid MediaFiles/MXF/AVID2.1 20170429/KT8971_1.WA01.59065906FF1AA.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8971_7.WA07.59065906FF1AA.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8971_8.WA08.59065906FF1AA.mxf
920,KT8972_1.WA01.59065906FF1AA; KT8972_7.WA07.59065906FF1AA; KT8972_8.WA08.59065906FF1AA;   VO707  /w 1   ,2:cf109c1a4cc71775816cca20db495c61; 2:105e4c4a43eaff60a3eb1a0b595c3e72; 2:2cbaa454db1cd0388e3189c4089d600f,00:00:00:00:100/1,00:02:04:76:100/1,Avid MediaFiles/MXF/AVID2.1 20170429/KT8972_1.WA01.59065906FF1AA.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8972_7.WA07.59065906FF1AA.mxf; Avid MediaFiles/MXF/AVID2.1 20170429/KT8972_8.WA08.59065906FF1AA.mxf
